customer_unique_id,product_id,score
26a6e3e036636ef1d5636f98b66094cc,a06766fec51c96d4d0bce282906735eb,2.8843
26a6e3e036636ef1d5636f98b66094cc,d61d270aa0862b38a2eb6cb38c05f60d,2.7859
26a6e3e036636ef1d5636f98b66094cc,c2a9f8aeb7a51580fccc2d1c4f8bceaf,2.7498
26a6e3e036636ef1d5636f98b66094cc,730d34d191892dd7c4fb157daade465e,2.5406
26d1b63e9b8478f84f87188c4877049e,00faa46f36261af8bbf3a4d37fa4841b,5.34
26d1b63e9b8478f84f87188c4877049e,61937887eb6ee0b405a5759756426486,4.8148
26d1b63e9b8478f84f87188c4877049e,ee918a5c4e95f273708c2582a5314325,3.7173
26d1b63e9b8478f84f87188c4877049e,3bb3e5caf47c7e92ed97227247e942a8,3.6709
26d1b63e9b8478f84f87188c4877049e,61a4100ccd6d9c4c808a1fd954ddb8ad,3.3156
26d1b63e9b8478f84f87188c4877049e,d787ebe896a3557db778d1fadf16ad85,3.2396
26d1b63e9b8478f84f87188c4877049e,d35d1fa56f3c5a2777f5542a84a085dd,3.1959
26d1b63e9b8478f84f87188c4877049e,ebc714d9f070a89f4d411982ea9670fb,3.1742
26d1b63e9b8478f84f87188c4877049e,fe31b2791161c24e921f90788d443e1c,3.1219
26d1b63e9b8478f84f87188c4877049e,3de0f67a3747dbf94f485e9f5843b02d,3.0039
26f06401a5374fd3d26b6eed06af675f,4638e41e1c53018897e12edbb2815807,2.9764
26f06401a5374fd3d26b6eed06af675f,b68cf84ede4fd1e14b1740de5b727d55,2.9641
26f06401a5374fd3d26b6eed06af675f,8bb27b1d96be90b36b8d0c7f30931d52,2.9154
26f06401a5374fd3d26b6eed06af675f,ebc714d9f070a89f4d411982ea9670fb,2.8208
26f06401a5374fd3d26b6eed06af675f,a03e401d58a45187271718c5d7610422,2.6901
26f06401a5374fd3d26b6eed06af675f,51f3e4065d72846204cb4f46d8d241cf,2.5227
26f06401a5374fd3d26b6eed06af675f,61a4100ccd6d9c4c808a1fd954ddb8ad,2.496
26f06401a5374fd3d26b6eed06af675f,cc88837a83ef7b7ea2bf724434a53ef3,2.3316
26f06401a5374fd3d26b6eed06af675f,0fd55f5dee013f990c929cd3ad6bfee0,2.2677
26f06401a5374fd3d26b6eed06af675f,82cff05560eae73466f8778690b037fa,2.2461
26f17bce4c85dfa04d493059fe609cd5,61a4100ccd6d9c4c808a1fd954ddb8ad,3.2937
26f17bce4c85dfa04d493059fe609cd5,dbb67791e405873b259e4656bf971246,3.2747
26f17bce4c85dfa04d493059fe609cd5,b68cf84ede4fd1e14b1740de5b727d55,3.1759
26f17bce4c85dfa04d493059fe609cd5,81de659bfde3389fc8614bfba92e585a,2.5914
26f17bce4c85dfa04d493059fe609cd5,3bb3e5caf47c7e92ed97227247e942a8,2.5336
26f17bce4c85dfa04d493059fe609cd5,a14aea6067b93158e956612c50b74cfa,2.4828
26f17bce4c85dfa04d493059fe609cd5,ebc714d9f070a89f4d411982ea9670fb,2.3964
26f17bce4c85dfa04d493059fe609cd5,12f749c76f15e9bf5743bebda92da24a,2.2624
26f17bce4c85dfa04d493059fe609cd5,18486698933fbb64af6c0a255f7dd64c,2.2256
26f17bce4c85dfa04d493059fe609cd5,fe31b2791161c24e921f90788d443e1c,2.2138
26f97eaf9f9daed27155eb87109df5b9,8bb27b1d96be90b36b8d0c7f30931d52,4.8734
26f97eaf9f9daed27155eb87109df5b9,a03e401d58a45187271718c5d7610422,4.4967
26f97eaf9f9daed27155eb87109df5b9,b68cf84ede4fd1e14b1740de5b727d55,4.3294
26f97eaf9f9daed27155eb87109df5b9,90b58782fdd04cb829667fcc41fb65f5,4.1594
26f97eaf9f9daed27155eb87109df5b9,61937887eb6ee0b405a5759756426486,4.0219
26f97eaf9f9daed27155eb87109df5b9,308e4e21ae228a10f6370a243ae59995,4.0207
26f97eaf9f9daed27155eb87109df5b9,fe31b2791161c24e921f90788d443e1c,3.8503
26f97eaf9f9daed27155eb87109df5b9,00faa46f36261af8bbf3a4d37fa4841b,3.7237
26f97eaf9f9daed27155eb87109df5b9,2e511b5741ab14e7f5294df6f1310b03,3.7121
26f97eaf9f9daed27155eb87109df5b9,ebc714d9f070a89f4d411982ea9670fb,3.6491
271d3cdd872021b1b6669ad93e8b856b,61937887eb6ee0b405a5759756426486,4.5043
271d3cdd872021b1b6669ad93e8b856b,3bb3e5caf47c7e92ed97227247e942a8,4.2776
271d3cdd872021b1b6669ad93e8b856b,00faa46f36261af8bbf3a4d37fa4841b,4.0998
271d3cdd872021b1b6669ad93e8b856b,d35d1fa56f3c5a2777f5542a84a085dd,3.7547
271d3cdd872021b1b6669ad93e8b856b,3de0f67a3747dbf94f485e9f5843b02d,3.1628
271d3cdd872021b1b6669ad93e8b856b,57c9362442482cd2451f2eabf468e532,3.0463
271d3cdd872021b1b6669ad93e8b856b,90b58782fdd04cb829667fcc41fb65f5,2.8755
271d3cdd872021b1b6669ad93e8b856b,20531b0644a0719b8d506c4db3c56609,2.8135
271d3cdd872021b1b6669ad93e8b856b,61a4100ccd6d9c4c808a1fd954ddb8ad,2.7837
271d3cdd872021b1b6669ad93e8b856b,ee918a5c4e95f273708c2582a5314325,2.7808
2734e0cdd8354610f50b29876b01fc97,65f037a133d9ffc71164a5d69dee187e,2.9392
2734e0cdd8354610f50b29876b01fc97,33e503f68fb60fe165ed992965f2c737,2.1525
2734e0cdd8354610f50b29876b01fc97,51f3e4065d72846204cb4f46d8d241cf,2.0946
2734e0cdd8354610f50b29876b01fc97,b8c2cf7e813b0eb7ec62f7459217b22c,2.0381
2734e0cdd8354610f50b29876b01fc97,730d34d191892dd7c4fb157daade465e,1.9983
2734e0cdd8354610f50b29876b01fc97,0b00b16606aeb46da3543bbabff4d6b3,1.9514
2734e0cdd8354610f50b29876b01fc97,30d1842be9c62546d3fb853119602ac2,1.9268
2734e0cdd8354610f50b29876b01fc97,e5897f494af72d083f3899808f341659,1.9072
2734e0cdd8354610f50b29876b01fc97,cc7e60cc41c667212b37102362120438,1.8569
2734e0cdd8354610f50b29876b01fc97,399f54c06661d06ca45c6e24ed238e0e,1.791
280c34dc057ff9f3cd17360673d4b87c,6e2a68aa94eb2a3b5b3499bf2314d544,3.0033
280c34dc057ff9f3cd17360673d4b87c,cc7e60cc41c667212b37102362120438,2.984
280c34dc057ff9f3cd17360673d4b87c,39342c8e5e512bb1757779a3821a450f,2.7584
280c34dc057ff9f3cd17360673d4b87c,55aefe286a63b5e07f42a63c10371020,2.6172
280c34dc057ff9f3cd17360673d4b87c,fe31b2791161c24e921f90788d443e1c,2.4656
280c34dc057ff9f3cd17360673d4b87c,0573b564a90d2d9f9c460eb963da8c33,2.3891
280c34dc057ff9f3cd17360673d4b87c,c2a9f8aeb7a51580fccc2d1c4f8bceaf,2.3466
280c34dc057ff9f3cd17360673d4b87c,a7329b3e52d13627c92b24a745e70873,2.2014
280c34dc057ff9f3cd17360673d4b87c,6e741443e7a0707cb99e552dc844439a,2.1783
280c34dc057ff9f3cd17360673d4b87c,ebc714d9f070a89f4d411982ea9670fb,2.152
28989ef45087c96e5a4346e88216c2ba,00faa46f36261af8bbf3a4d37fa4841b,5.1248
28989ef45087c96e5a4346e88216c2ba,61937887eb6ee0b405a5759756426486,4.439
28989ef45087c96e5a4346e88216c2ba,ee918a5c4e95f273708c2582a5314325,4.3089
28989ef45087c96e5a4346e88216c2ba,ebc714d9f070a89f4d411982ea9670fb,3.4228
28989ef45087c96e5a4346e88216c2ba,f110a8fd4a8052d5717ce2adc2bb71d0,3.1824
28989ef45087c96e5a4346e88216c2ba,fe31b2791161c24e921f90788d443e1c,3.1476
28989ef45087c96e5a4346e88216c2ba,79ccb1aca8fcf379a6ed2412fba0480e,3.0958
28989ef45087c96e5a4346e88216c2ba,6cc859e89d080218ff4416539ffa030c,3.0119
28989ef45087c96e5a4346e88216c2ba,82a61259a621866c4ba63743da29a342,2.955
28989ef45087c96e5a4346e88216c2ba,b8c2cf7e813b0eb7ec62f7459217b22c,2.8879
28c7e3fb75d7ce1e496dc539443b71da,05431e0dd637e910dd67d7ad823e8437,3.5602
28c7e3fb75d7ce1e496dc539443b71da,ad1280b6c5b1af7cfd97372249be66c9,3.3042
28c7e3fb75d7ce1e496dc539443b71da,90b58782fdd04cb829667fcc41fb65f5,3.2838
28c7e3fb75d7ce1e496dc539443b71da,0fd55f5dee013f990c929cd3ad6bfee0,3.2692
28c7e3fb75d7ce1e496dc539443b71da,308e4e21ae228a10f6370a243ae59995,3.1743
28c7e3fb75d7ce1e496dc539443b71da,6cdd53843498f92890544667809f1595,2.9649
28c7e3fb75d7ce1e496dc539443b71da,cc88837a83ef7b7ea2bf724434a53ef3,2.7453
28c7e3fb75d7ce1e496dc539443b71da,4606f0b0bceceb75e7a887e6b57cae3e,2.6301
28c7e3fb75d7ce1e496dc539443b71da,d6fe3b4ddecd4a8393c6a1385de3bfb6,2.5571
28c7e3fb75d7ce1e496dc539443b71da,304104a478e3a605db6072a22e4ee228,2.5126
295fc568d9911ee55c2eef79be1af99c,90b58782fdd04cb829667fcc41fb65f5,2.3217
295fc568d9911ee55c2eef79be1af99c,308e4e21ae228a10f6370a243ae59995,2.2442
295fc568d9911ee55c2eef79be1af99c,20531b0644a0719b8d506c4db3c56609,2.2177
295fc568d9911ee55c2eef79be1af99c,d48bb8824fcf4720229d970fff608fda,2.1701
295fc568d9911ee55c2eef79be1af99c,8bb27b1d96be90b36b8d0c7f30931d52,2.1199
295fc568d9911ee55c2eef79be1af99c,d35d1fa56f3c5a2777f5542a84a085dd,2.0008
295fc568d9911ee55c2eef79be1af99c,7ad1818fa5f8a28faf8844aec3b3f540,1.9609
295fc568d9911ee55c2eef79be1af99c,a03e401d58a45187271718c5d7610422,1.956
295fc568d9911ee55c2eef79be1af99c,657247f6f60543b93e3cc708a8e6329c,1.9459
295fc568d9911ee55c2eef79be1af99c,cb03e4f0503f45854e87afe535e0681d,1.8505
297ec5afd18366f5ba27520cc4954151,57c9362442482cd2451f2eabf468e532,5.6226
297ec5afd18366f5ba27520cc4954151,0b00b16606aeb46da3543bbabff4d6b3,4.7382
297ec5afd18366f5ba27520cc4954151,2e511b5741ab14e7f5294df6f1310b03,4.5058
297ec5afd18366f5ba27520cc4954151,20531b0644a0719b8d506c4db3c56609,4.3039
297ec5afd18366f5ba27520cc4954151,958cd4fc82ce0223c757f47bc9d67e23,4.2641
297ec5afd18366f5ba27520cc4954151,d35d1fa56f3c5a2777f5542a84a085dd,3.8487
297ec5afd18366f5ba27520cc4954151,70906e04da1eebf3d1b8791bd09ffe85,3.7636
297ec5afd18366f5ba27520cc4954151,3bb3e5caf47c7e92ed97227247e942a8,3.7439
297ec5afd18366f5ba27520cc4954151,fe31b2791161c24e921f90788d443e1c,3.6134
297ec5afd18366f5ba27520cc4954151,61a4100ccd6d9c4c808a1fd954ddb8ad,3.5298
29f8e372b3b1d42ad2e00a0b976bfc34,65f037a133d9ffc71164a5d69dee187e,4.4262
29f8e372b3b1d42ad2e00a0b976bfc34,fe59a1e006df3ac42bf0ceb876d70969,3.3528
29f8e372b3b1d42ad2e00a0b976bfc34,730d34d191892dd7c4fb157daade465e,3.0542
29f8e372b3b1d42ad2e00a0b976bfc34,30d1842be9c62546d3fb853119602ac2,2.9448
29f8e372b3b1d42ad2e00a0b976bfc34,6e741443e7a0707cb99e552dc844439a,2.8823
29f8e372b3b1d42ad2e00a0b976bfc34,20531b0644a0719b8d506c4db3c56609,2.7217
29f8e372b3b1d42ad2e00a0b976bfc34,51f3e4065d72846204cb4f46d8d241cf,2.7137
29f8e372b3b1d42ad2e00a0b976bfc34,b68cf84ede4fd1e14b1740de5b727d55,2.6424
29f8e372b3b1d42ad2e00a0b976bfc34,ebc714d9f070a89f4d411982ea9670fb,2.4348
29f8e372b3b1d42ad2e00a0b976bfc34,a14aea6067b93158e956612c50b74cfa,2.3349
2a9c9698ae8fb45eee69ca8808382671,b68cf84ede4fd1e14b1740de5b727d55,5.7903
2a9c9698ae8fb45eee69ca8808382671,8bb27b1d96be90b36b8d0c7f30931d52,5.3392
2a9c9698ae8fb45eee69ca8808382671,a03e401d58a45187271718c5d7610422,4.9266
2a9c9698ae8fb45eee69ca8808382671,fe59a1e006df3ac42bf0ceb876d70969,4.6021
2a9c9698ae8fb45eee69ca8808382671,ebc714d9f070a89f4d411982ea9670fb,4.5078
2a9c9698ae8fb45eee69ca8808382671,90b58782fdd04cb829667fcc41fb65f5,4.4622
2a9c9698ae8fb45eee69ca8808382671,308e4e21ae228a10f6370a243ae59995,4.3134
2a9c9698ae8fb45eee69ca8808382671,ee918a5c4e95f273708c2582a5314325,4.0584
2a9c9698ae8fb45eee69ca8808382671,20531b0644a0719b8d506c4db3c56609,3.99
2a9c9698ae8fb45eee69ca8808382671,f110a8fd4a8052d5717ce2adc2bb71d0,3.699
2aa8fc021c68c7c1e1698d29faf24820,8bb27b1d96be90b36b8d0c7f30931d52,5.1447
2aa8fc021c68c7c1e1698d29faf24820,ebc714d9f070a89f4d411982ea9670fb,5.1351
2aa8fc021c68c7c1e1698d29faf24820,a03e401d58a45187271718c5d7610422,4.7471
2aa8fc021c68c7c1e1698d29faf24820,b68cf84ede4fd1e14b1740de5b727d55,4.4468
2aa8fc021c68c7c1e1698d29faf24820,4638e41e1c53018897e12edbb2815807,4.3966
2aa8fc021c68c7c1e1698d29faf24820,51f3e4065d72846204cb4f46d8d241cf,4.3856
2aa8fc021c68c7c1e1698d29faf24820,61a4100ccd6d9c4c808a1fd954ddb8ad,4.2361
2aa8fc021c68c7c1e1698d29faf24820,fe31b2791161c24e921f90788d443e1c,4.1853
2aa8fc021c68c7c1e1698d29faf24820,39342c8e5e512bb1757779a3821a450f,3.9872
2aa8fc021c68c7c1e1698d29faf24820,55aefe286a63b5e07f42a63c10371020,3.9179
2ac4312997e09e6770fd4c3d52adf77a,90b58782fdd04cb829667fcc41fb65f5,3.8064
2ac4312997e09e6770fd4c3d52adf77a,308e4e21ae228a10f6370a243ae59995,3.6795
2ac4312997e09e6770fd4c3d52adf77a,8bb27b1d96be90b36b8d0c7f30931d52,3.0763
2ac4312997e09e6770fd4c3d52adf77a,a03e401d58a45187271718c5d7610422,2.8386
2ac4312997e09e6770fd4c3d52adf77a,57c9362442482cd2451f2eabf468e532,2.6815
2ac4312997e09e6770fd4c3d52adf77a,3bb3e5caf47c7e92ed97227247e942a8,2.6343
2ac4312997e09e6770fd4c3d52adf77a,0fd55f5dee013f990c929cd3ad6bfee0,2.5707
2ac4312997e09e6770fd4c3d52adf77a,ad1280b6c5b1af7cfd97372249be66c9,2.5672
2ac4312997e09e6770fd4c3d52adf77a,d35d1fa56f3c5a2777f5542a84a085dd,2.5396
2ac4312997e09e6770fd4c3d52adf77a,61937887eb6ee0b405a5759756426486,2.5351
2b161eaf4956b131691842e87b3c39c7,b8c2cf7e813b0eb7ec62f7459217b22c,3.5335
2b161eaf4956b131691842e87b3c39c7,8bb27b1d96be90b36b8d0c7f30931d52,3.2935
2b161eaf4956b131691842e87b3c39c7,a03e401d58a45187271718c5d7610422,3.039
2b161eaf4956b131691842e87b3c39c7,ee918a5c4e95f273708c2582a5314325,2.9596
2b161eaf4956b131691842e87b3c39c7,51f3e4065d72846204cb4f46d8d241cf,2.8986
2b161eaf4956b131691842e87b3c39c7,00faa46f36261af8bbf3a4d37fa4841b,2.8521
2b161eaf4956b131691842e87b3c39c7,773a9c97b7435492ec93014cd43ecf77,2.812
2b161eaf4956b131691842e87b3c39c7,90b58782fdd04cb829667fcc41fb65f5,2.7199
2b161eaf4956b131691842e87b3c39c7,308e4e21ae228a10f6370a243ae59995,2.6292
2b161eaf4956b131691842e87b3c39c7,ad1280b6c5b1af7cfd97372249be66c9,2.5826
2c9d53f20e3055c7729299150d40a5ec,00faa46f36261af8bbf3a4d37fa4841b,2.5413
2c9d53f20e3055c7729299150d40a5ec,90b58782fdd04cb829667fcc41fb65f5,2.5327
2c9d53f20e3055c7729299150d40a5ec,8bb27b1d96be90b36b8d0c7f30931d52,2.4918
2c9d53f20e3055c7729299150d40a5ec,ee918a5c4e95f273708c2582a5314325,2.4818
2c9d53f20e3055c7729299150d40a5ec,308e4e21ae228a10f6370a243ae59995,2.4482
2c9d53f20e3055c7729299150d40a5ec,a03e401d58a45187271718c5d7610422,2.2993
2c9d53f20e3055c7729299150d40a5ec,b68cf84ede4fd1e14b1740de5b727d55,2.2871
2c9d53f20e3055c7729299150d40a5ec,ebc714d9f070a89f4d411982ea9670fb,2.1437
2c9d53f20e3055c7729299150d40a5ec,f110a8fd4a8052d5717ce2adc2bb71d0,2.0983
2c9d53f20e3055c7729299150d40a5ec,61937887eb6ee0b405a5759756426486,2.0524
2ca27ef6f20adeabb3c9c3e43e7ad17b,51f3e4065d72846204cb4f46d8d241cf,3.3568
2ca27ef6f20adeabb3c9c3e43e7ad17b,ebc714d9f070a89f4d411982ea9670fb,3.0921
2ca27ef6f20adeabb3c9c3e43e7ad17b,65f037a133d9ffc71164a5d69dee187e,2.8017
2ca27ef6f20adeabb3c9c3e43e7ad17b,8bb27b1d96be90b36b8d0c7f30931d52,2.5978
2ca27ef6f20adeabb3c9c3e43e7ad17b,b8c2cf7e813b0eb7ec62f7459217b22c,2.5348
2ca27ef6f20adeabb3c9c3e43e7ad17b,6e741443e7a0707cb99e552dc844439a,2.4208
2ca27ef6f20adeabb3c9c3e43e7ad17b,a03e401d58a45187271718c5d7610422,2.3971
2ca27ef6f20adeabb3c9c3e43e7ad17b,82254d93b897fde054504b15f8fe923c,2.1855
2ca27ef6f20adeabb3c9c3e43e7ad17b,bb50f2e236e5eea0100680137654686c,2.1135
2ca27ef6f20adeabb3c9c3e43e7ad17b,730d34d191892dd7c4fb157daade465e,2.085
2ccbfecb5f5c6b8d616e79abec45c0e0,3bb3e5caf47c7e92ed97227247e942a8,3.7987
2ccbfecb5f5c6b8d616e79abec45c0e0,61937887eb6ee0b405a5759756426486,3.7181
2ccbfecb5f5c6b8d616e79abec45c0e0,57c9362442482cd2451f2eabf468e532,3.4848
2ccbfecb5f5c6b8d616e79abec45c0e0,d35d1fa56f3c5a2777f5542a84a085dd,3.3299
2ccbfecb5f5c6b8d616e79abec45c0e0,20531b0644a0719b8d506c4db3c56609,3.1272
2ccbfecb5f5c6b8d616e79abec45c0e0,00faa46f36261af8bbf3a4d37fa4841b,3.1049
2ccbfecb5f5c6b8d616e79abec45c0e0,90b58782fdd04cb829667fcc41fb65f5,2.8264
2ccbfecb5f5c6b8d616e79abec45c0e0,308e4e21ae228a10f6370a243ae59995,2.7322
2ccbfecb5f5c6b8d616e79abec45c0e0,3de0f67a3747dbf94f485e9f5843b02d,2.716
2ccbfecb5f5c6b8d616e79abec45c0e0,958cd4fc82ce0223c757f47bc9d67e23,2.6429
2d8ff00aeb57429cf50b428d7a4ac3ec,90b58782fdd04cb829667fcc41fb65f5,3.0042
2d8ff00aeb57429cf50b428d7a4ac3ec,8bb27b1d96be90b36b8d0c7f30931d52,2.9892
2d8ff00aeb57429cf50b428d7a4ac3ec,308e4e21ae228a10f6370a243ae59995,2.904
2d8ff00aeb57429cf50b428d7a4ac3ec,a03e401d58a45187271718c5d7610422,2.7582
2d8ff00aeb57429cf50b428d7a4ac3ec,0fd55f5dee013f990c929cd3ad6bfee0,2.5273
2d8ff00aeb57429cf50b428d7a4ac3ec,0b00b16606aeb46da3543bbabff4d6b3,2.5014
2d8ff00aeb57429cf50b428d7a4ac3ec,05431e0dd637e910dd67d7ad823e8437,2.4887
2d8ff00aeb57429cf50b428d7a4ac3ec,20531b0644a0719b8d506c4db3c56609,2.4101
2d8ff00aeb57429cf50b428d7a4ac3ec,d48bb8824fcf4720229d970fff608fda,2.4014
2d8ff00aeb57429cf50b428d7a4ac3ec,b68cf84ede4fd1e14b1740de5b727d55,2.2528
2dcbfb99d95c7ba6eb992a98627f45b8,90b58782fdd04cb829667fcc41fb65f5,3.5609
2dcbfb99d95c7ba6eb992a98627f45b8,308e4e21ae228a10f6370a243ae59995,3.4421
2dcbfb99d95c7ba6eb992a98627f45b8,8bb27b1d96be90b36b8d0c7f30931d52,3.4111
2dcbfb99d95c7ba6eb992a98627f45b8,0fd55f5dee013f990c929cd3ad6bfee0,3.2091
2dcbfb99d95c7ba6eb992a98627f45b8,a03e401d58a45187271718c5d7610422,3.1474
2dcbfb99d95c7ba6eb992a98627f45b8,6cdd53843498f92890544667809f1595,2.8601
2dcbfb99d95c7ba6eb992a98627f45b8,0de59eddc63167215c972b0d785ffa7b,2.6582
2dcbfb99d95c7ba6eb992a98627f45b8,b68cf84ede4fd1e14b1740de5b727d55,2.5519
2dcbfb99d95c7ba6eb992a98627f45b8,ad1280b6c5b1af7cfd97372249be66c9,2.4986
2dcbfb99d95c7ba6eb992a98627f45b8,304104a478e3a605db6072a22e4ee228,2.4664
2ddc001b620bd90d0f4378cfde1db887,b68cf84ede4fd1e14b1740de5b727d55,4.5733
2ddc001b620bd90d0f4378cfde1db887,8bb27b1d96be90b36b8d0c7f30931d52,3.8652
2ddc001b620bd90d0f4378cfde1db887,a03e401d58a45187271718c5d7610422,3.5665
2ddc001b620bd90d0f4378cfde1db887,90b58782fdd04cb829667fcc41fb65f5,3.4401
2ddc001b620bd90d0f4378cfde1db887,308e4e21ae228a10f6370a243ae59995,3.3254
2ddc001b620bd90d0f4378cfde1db887,0fd55f5dee013f990c929cd3ad6bfee0,3.3109
2ddc001b620bd90d0f4378cfde1db887,fe59a1e006df3ac42bf0ceb876d70969,3.2833
2ddc001b620bd90d0f4378cfde1db887,4638e41e1c53018897e12edbb2815807,3.0321
2ddc001b620bd90d0f4378cfde1db887,76bc323604f948b202f4b159ac3ef4ee,2.9704
2ddc001b620bd90d0f4378cfde1db887,ebc714d9f070a89f4d411982ea9670fb,2.9031
2e43e031f10de28e557c35ef668f9396,a14aea6067b93158e956612c50b74cfa,3.5103
2e43e031f10de28e557c35ef668f9396,fe59a1e006df3ac42bf0ceb876d70969,2.9739
2e43e031f10de28e557c35ef668f9396,98a4301b1aacd45984603af55b7a1de4,2.9019
2e43e031f10de28e557c35ef668f9396,c2a9f8aeb7a51580fccc2d1c4f8bceaf,2.6578
2e43e031f10de28e557c35ef668f9396,a06766fec51c96d4d0bce282906735eb,2.4443
2e43e031f10de28e557c35ef668f9396,ebc714d9f070a89f4d411982ea9670fb,2.355
2e43e031f10de28e557c35ef668f9396,1dd284c37ca97cbb86c029c65fb9a494,2.3526
2e43e031f10de28e557c35ef668f9396,a7329b3e52d13627c92b24a745e70873,2.3484
2e43e031f10de28e557c35ef668f9396,b68cf84ede4fd1e14b1740de5b727d55,2.3432
2e43e031f10de28e557c35ef668f9396,730d34d191892dd7c4fb157daade465e,2.3279
2ee123fe846467308b514a15717df930,65f037a133d9ffc71164a5d69dee187e,3.9721
2ee123fe846467308b514a15717df930,51f3e4065d72846204cb4f46d8d241cf,3.7916
2ee123fe846467308b514a15717df930,730d34d191892dd7c4fb157daade465e,2.702
2ee123fe846467308b514a15717df930,30d1842be9c62546d3fb853119602ac2,2.6053
2ee123fe846467308b514a15717df930,b8c2cf7e813b0eb7ec62f7459217b22c,2.5279
2ee123fe846467308b514a15717df930,fe59a1e006df3ac42bf0ceb876d70969,2.348
2ee123fe846467308b514a15717df930,8bb27b1d96be90b36b8d0c7f30931d52,2.2777
2ee123fe846467308b514a15717df930,ebc714d9f070a89f4d411982ea9670fb,2.2366
2ee123fe846467308b514a15717df930,b68cf84ede4fd1e14b1740de5b727d55,2.2105
2ee123fe846467308b514a15717df930,e5897f494af72d083f3899808f341659,2.2065
2ee7ec1f76d53708b7665e5b28a80ff1,51f3e4065d72846204cb4f46d8d241cf,3.2778
2ee7ec1f76d53708b7665e5b28a80ff1,ebc714d9f070a89f4d411982ea9670fb,3.1177
2ee7ec1f76d53708b7665e5b28a80ff1,65f037a133d9ffc71164a5d69dee187e,2.7015
2ee7ec1f76d53708b7665e5b28a80ff1,8bb27b1d96be90b36b8d0c7f30931d52,2.5347
2ee7ec1f76d53708b7665e5b28a80ff1,b8c2cf7e813b0eb7ec62f7459217b22c,2.5229
2ee7ec1f76d53708b7665e5b28a80ff1,6e741443e7a0707cb99e552dc844439a,2.422
2ee7ec1f76d53708b7665e5b28a80ff1,a03e401d58a45187271718c5d7610422,2.3388
2ee7ec1f76d53708b7665e5b28a80ff1,82254d93b897fde054504b15f8fe923c,2.1537
2ee7ec1f76d53708b7665e5b28a80ff1,bb50f2e236e5eea0100680137654686c,2.0912
2ee7ec1f76d53708b7665e5b28a80ff1,fe31b2791161c24e921f90788d443e1c,2.0302
2f3f6dccce404d1c38be34db1fe4c34e,90b58782fdd04cb829667fcc41fb65f5,4.8591
2f3f6dccce404d1c38be34db1fe4c34e,0fd55f5dee013f990c929cd3ad6bfee0,4.7216
2f3f6dccce404d1c38be34db1fe4c34e,308e4e21ae228a10f6370a243ae59995,4.6971
2f3f6dccce404d1c38be34db1fe4c34e,8bb27b1d96be90b36b8d0c7f30931d52,4.2541
2f3f6dccce404d1c38be34db1fe4c34e,a03e401d58a45187271718c5d7610422,3.9254
2f3f6dccce404d1c38be34db1fe4c34e,6cdd53843498f92890544667809f1595,3.8453
2f3f6dccce404d1c38be34db1fe4c34e,ad1280b6c5b1af7cfd97372249be66c9,3.7589
2f3f6dccce404d1c38be34db1fe4c34e,b68cf84ede4fd1e14b1740de5b727d55,3.7115
2f3f6dccce404d1c38be34db1fe4c34e,304104a478e3a605db6072a22e4ee228,3.6289
2f3f6dccce404d1c38be34db1fe4c34e,cc88837a83ef7b7ea2bf724434a53ef3,3.4883
30a81e307f19e822e7199139fe52b1b0,a14aea6067b93158e956612c50b74cfa,2.7632
30a81e307f19e822e7199139fe52b1b0,98a4301b1aacd45984603af55b7a1de4,2.5472
30a81e307f19e822e7199139fe52b1b0,fe59a1e006df3ac42bf0ceb876d70969,2.495
30a81e307f19e822e7199139fe52b1b0,c2a9f8aeb7a51580fccc2d1c4f8bceaf,2.3347
30a81e307f19e822e7199139fe52b1b0,a06766fec51c96d4d0bce282906735eb,2.1455
30a81e307f19e822e7199139fe52b1b0,b68cf84ede4fd1e14b1740de5b727d55,2.0529
30a81e307f19e822e7199139fe52b1b0,cc7e60cc41c667212b37102362120438,1.8898
30a81e307f19e822e7199139fe52b1b0,1dd284c37ca97cbb86c029c65fb9a494,1.8447
30a81e307f19e822e7199139fe52b1b0,730d34d191892dd7c4fb157daade465e,1.8347
30a81e307f19e822e7199139fe52b1b0,0fd55f5dee013f990c929cd3ad6bfee0,1.8285
30d4c5e28ea8ce0ae64404d12398a620,8bb27b1d96be90b36b8d0c7f30931d52,4.2128
30d4c5e28ea8ce0ae64404d12398a620,ee918a5c4e95f273708c2582a5314325,4.1055
30d4c5e28ea8ce0ae64404d12398a620,2e511b5741ab14e7f5294df6f1310b03,3.9689
30d4c5e28ea8ce0ae64404d12398a620,a03e401d58a45187271718c5d7610422,3.8872
30d4c5e28ea8ce0ae64404d12398a620,fe31b2791161c24e921f90788d443e1c,3.8868
30d4c5e28ea8ce0ae64404d12398a620,ebc714d9f070a89f4d411982ea9670fb,3.875
30d4c5e28ea8ce0ae64404d12398a620,61a4100ccd6d9c4c808a1fd954ddb8ad,3.6128
30d4c5e28ea8ce0ae64404d12398a620,cc7e60cc41c667212b37102362120438,3.5441
30d4c5e28ea8ce0ae64404d12398a620,00faa46f36261af8bbf3a4d37fa4841b,3.481
30d4c5e28ea8ce0ae64404d12398a620,57c9362442482cd2451f2eabf468e532,3.3787
310647380793836bfa5b7b6b3f518423,fe59a1e006df3ac42bf0ceb876d70969,3.8921
310647380793836bfa5b7b6b3f518423,b8c2cf7e813b0eb7ec62f7459217b22c,3.342
